Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonS3,CompleteMultipartUpload,EU-Requests-Tier1,prod-odl-1,07/03/20 00:00:00,07/04/20 00:00:00,3
AmazonS3,PutObject,EU-Requests-Tier1,dataquality.seera.report,07/03/20 00:00:00,07/04/20 00:00:00,2
AmazonS3,HeadBucket,USE1-EU-AWS-Out-Bytes,dataquality.seera.report,07/03/20 00:00:00,07/04/20 00:00:00,730
AmazonS3,UploadPart,EU-C3DataTransfer-In-Bytes,prod-odl-1,07/03/20 00:00:00,07/04/20 00:00:00,1197142173
AmazonS3,GetObject,EU-Requests-Tier2,prod-odl-1,07/03/20 00:00:00,07/04/20 00:00:00,1
AmazonS3,ListBucket,EU-Requests-Tier1,prod-odl-1,07/03/20 00:00:00,07/04/20 00:00:00,1
AmazonS3,ListBucket,EU-C3DataTransfer-Out-Bytes,prod-odl-1,07/03/20 00:00:00,07/04/20 00:00:00,100219
AmazonS3,GetObject,EU-C3DataTransfer-Out-Bytes,prod-odl-1,07/03/20 00:00:00,07/04/20 00:00:00,211890540
AmazonS3,ListMultipartUploads,EU-Requests-Tier1,prod-seo-auto-reports,07/03/20 00:00:00,07/04/20 00:00:00,14
AmazonS3,ListMultipartUploads,EU-C3DataTransfer-Out-Bytes,prod-seo-auto-reports,07/03/20 00:00:00,07/04/20 00:00:00,5194
AmazonS3,DeleteObject,EU-Put-BytesNoCharge,prod-seo-auto-reports|STANDARD,07/03/20 00:00:00,07/04/20 00:00:00,761433
AmazonS3,PutObject,EU-Requests-Tier1,prod-seo-auto-reports,07/03/20 00:00:00,07/04/20 00:00:00,14
AmazonS3,PutObject,EU-C3DataTransfer-In-Bytes,prod-seo-auto-reports,07/03/20 00:00:00,07/04/20 00:00:00,764014
AmazonS3,HeadObject,EU-Requests-Tier2,tapro-atg-t1-complete,07/03/20 00:00:00,07/04/20 00:00:00,152
AmazonS3,ListBucket,EU-C3DataTransfer-Out-Bytes,tapro-atg-t1-complete,07/03/20 00:00:00,07/04/20 00:00:00,41118
AmazonS3,HeadObject,EU-C3DataTransfer-Out-Bytes,tapro-atg-t1-complete,07/03/20 00:00:00,07/04/20 00:00:00,23320
AmazonS3,PutObject,EU-C3DataTransfer-In-Bytes,qa.ingestion.reports,07/03/20 00:00:00,07/04/20 00:00:00,214786
AmazonS3,HeadBucket,EU-Requests-Tier2,tapro-atg-t1-complete,07/03/20 00:00:00,07/04/20 00:00:00,40
AmazonS3,HeadBucket,USE1-EU-AWS-Out-Bytes,qa.ingestion.reports,07/03/20 00:00:00,07/04/20 00:00:00,365
AmazonS3,ListBucket,EU-Requests-Tier1,tapro-atg-t1-complete,07/03/20 00:00:00,07/04/20 00:00:00,48
AmazonS3,HeadBucket,Requests-Tier2,qa.ingestion.reports,07/03/20 00:00:00,07/04/20 00:00:00,1
AmazonS3,GetObject,EU-C3DataTransfer-Out-Bytes,tapro-atg-t1-complete,07/03/20 00:00:00,07/04/20 00:00:00,2519487916
AmazonS3,PutObject,EU-Requests-Tier1,qa.ingestion.reports,07/03/20 00:00:00,07/04/20 00:00:00,1
AmazonS3,GetObject,EU-Requests-Tier2,tapro-atg-t1-complete,07/03/20 00:00:00,07/04/20 00:00:00,1526
AmazonS3,ListBucket,EU-C3DataTransfer-Out-Bytes,prod-comp-price,07/03/20 00:00:00,07/04/20 00:00:00,548679
AmazonS3,GetObject,EU-Requests-Tier2,prod-comp-price,07/03/20 00:00:00,07/04/20 00:00:00,475
AmazonS3,GetObject,EU-C3DataTransfer-Out-Bytes,prod-comp-price,07/03/20 00:00:00,07/04/20 00:00:00,1179779828
AmazonS3,ListBucket,EU-Requests-Tier1,prod-comp-price,07/03/20 00:00:00,07/04/20 00:00:00,3
AmazonS3,HeadBucket,USE1-EU-AWS-Out-Bytes,prod-comp-price,07/03/20 00:00:00,07/04/20 00:00:00,365
AmazonS3,HeadBucket,Requests-Tier2,prod-comp-price,07/03/20 00:00:00,07/04/20 00:00:00,1
AmazonS3,PutObject,EU-NoCharge,testing-cloudwatch-logs,07/03/20 00:00:00,07/04/20 00:00:00,6
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-prod-ranger-audit-logs,07/03/20 00:00:00,07/04/20 00:00:00,992
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-In-Bytes,dmap-prod-ranger-audit-logs,07/03/20 00:00:00,07/04/20 00:00:00,30094
AmazonS3,InitiateMultipartUpload,EU-Requests-Tier1,dmap-prod-ranger-audit-logs,07/03/20 00:00:00,07/04/20 00:00:00,2
AmazonS3,InitiateMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-prod-ranger-audit-logs,07/03/20 00:00:00,07/04/20 00:00:00,850
AmazonS3,CompleteMultipartUpload,EU-Requests-Tier1,dmap-prod-ranger-audit-logs,07/03/20 00:00:00,07/04/20 00:00:00,2
AmazonS3,UploadPart,EU-Requests-Tier1,dmap-prod-ranger-audit-logs,07/03/20 00:00:00,07/04/20 00:00:00,341
AmazonS3,InitiateMultipartUpload,USE1-EU-AWS-Out-Bytes,dmap-prod-ranger-audit-logs,07/03/20 00:00:00,07/04/20 00:00:00,962
AmazonS3,InitiateMultipartUpload,Requests-Tier1,dmap-prod-ranger-audit-logs,07/03/20 00:00:00,07/04/20 00:00:00,2
AmazonS3,UploadPart,EU-C3DataTransfer-In-Bytes,dmap-prod-ranger-audit-logs,07/03/20 00:00:00,07/04/20 00:00:00,2858437552
AmazonS3,DeleteObject,EU-UserInitiated-BytesNoCharge,dmap-tableau-backup|STANDARD,07/03/20 00:00:00,07/04/20 00:00:00,48144371079
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-tableau-backup,07/03/20 00:00:00,07/04/20 00:00:00,392
AmazonS3,UploadPart,EU-C3DataTransfer-In-Bytes,dmap-tableau-backup,07/03/20 00:00:00,07/04/20 00:00:00,47677118218
AmazonS3,InitiateMultipartUpload,Requests-Tier1,dmap-tableau-backup,07/03/20 00:00:00,07/04/20 00:00:00,1
AmazonS3,DeleteObject,EU-Requests-NoCharge,dmap-tableau-backup,07/03/20 00:00:00,07/04/20 00:00:00,1
AmazonS3,DeleteObject,Requests-NoCharge,dmap-tableau-backup,07/03/20 00:00:00,07/04/20 00:00:00,1
AmazonS3,UploadPart,EU-Requests-Tier1,dmap-tableau-backup,07/03/20 00:00:00,07/04/20 00:00:00,5684
AmazonS3,CompleteMultipartUpload,EU-Requests-Tier1,dmap-tableau-backup,07/03/20 00:00:00,07/04/20 00:00:00,1
AmazonS3,InitiateMultipartUpload,EU-Requests-Tier1,dmap-tableau-backup,07/03/20 00:00:00,07/04/20 00:00:00,1
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-In-Bytes,dmap-tableau-backup,07/03/20 00:00:00,07/04/20 00:00:00,504868
AmazonS3,DeleteObject,USE1-EU-AWS-Out-Bytes,dmap-tableau-backup,07/03/20 00:00:00,07/04/20 00:00:00,465
AmazonS3,InitiateMultipartUpload,USE1-EU-AWS-Out-Bytes,dmap-tableau-backup,07/03/20 00:00:00,07/04/20 00:00:00,465
AmazonS3,InitiateMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-tableau-backup,07/03/20 00:00:00,07/04/20 00:00:00,393
AmazonS3,InitiateMultipartUpload,USE1-EU-AWS-Out-Bytes,dmap-prod-hdp-mysql-dump,07/03/20 00:00:00,07/04/20 00:00:00,475
AmazonS3,InitiateMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-prod-hdp-mysql-dump,07/03/20 00:00:00,07/04/20 00:00:00,401
AmazonS3,InitiateMultipartUpload,Requests-Tier1,dmap-prod-hdp-mysql-dump,07/03/20 00:00:00,07/04/20 00:00:00,1
AmazonS3,InitiateMultipartUpload,EU-Requests-Tier1,dmap-prod-hdp-mysql-dump,07/03/20 00:00:00,07/04/20 00:00:00,1
AmazonS3,UploadPart,EU-Requests-Tier1,dmap-prod-hdp-mysql-dump,07/03/20 00:00:00,07/04/20 00:00:00,48
AmazonS3,CompleteMultipartUpload,EU-Requests-Tier1,dmap-prod-hdp-mysql-dump,07/03/20 00:00:00,07/04/20 00:00:00,1
AmazonS3,UploadPart,EU-C3DataTransfer-In-Bytes,dmap-prod-hdp-mysql-dump,07/03/20 00:00:00,07/04/20 00:00:00,394839660
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-In-Bytes,dmap-prod-hdp-mysql-dump,07/03/20 00:00:00,07/04/20 00:00:00,4266
AmazonS3,CompleteMultipartUpload,EU-C3DataTransfer-Out-Bytes,dmap-prod-hdp-mysql-dump,07/03/20 00:00:00,07/04/20 00:00:00,396
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,prod-winter-at-tantora-bigquery,07/04/20 00:00:00,07/05/20 00:00:00,539649888
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-braze,07/04/20 00:00:00,07/05/20 00:00:00,105125
AmazonS3,StandardStorage,StorageObjectCount,dmap-sap-daas,07/04/20 00:00:00,07/05/20 00:00:00,13463
AmazonS3,CompleteMultipartUpload,EU-USE1-AWS-Out-Bytes,dmap-prod-braze,07/04/20 00:00:00,07/05/20 00:00:00,5301320
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-wifi-db,07/04/20 00:00:00,07/05/20 00:00:00,6
AmazonS3,PutObject,EU-CAN1-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17218
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-hadoop-backup,07/04/20 00:00:00,07/05/20 00:00:00,2038423
AmazonS3,ListMultipartUploads,EU-C3DataTransfer-Out-Bytes,dmap-sap-daas,07/04/20 00:00:00,07/05/20 00:00:00,6897
AmazonS3,StandardStorage,StorageObjectCount,prod-fin-mgmt-report,07/04/20 00:00:00,07/05/20 00:00:00,4
AmazonS3,ListMultipartUploads,EU-Requests-Tier1,dmap-sap-daas,07/04/20 00:00:00,07/05/20 00:00:00,19
AmazonS3,StandardStorage,StorageObjectCount,dmap-tableau-backup,07/04/20 00:00:00,07/05/20 00:00:00,5988
AmazonS3,PutObject,EU-C3DataTransfer-In-Bytes,dmap-public-alb-logs,07/04/20 00:00:00,07/05/20 00:00:00,28212795
AmazonS3,StandardStorage,StorageObjectCount,dmap-public,07/04/20 00:00:00,07/05/20 00:00:00,38
AmazonS3,PutObject,EU-C3DataTransfer-In-Bytes,dmap-live-dwh-files,07/04/20 00:00:00,07/05/20 00:00:00,101731028
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-datascience,07/04/20 00:00:00,07/05/20 00:00:00,2142
AmazonS3,ReadACL,EU-C3DataTransfer-Out-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,202210
AmazonS3,StandardStorage,StorageObjectCount,dataquality.seera.report,07/04/20 00:00:00,07/05/20 00:00:00,594
AmazonS3,PutObject,EU-APN3-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17287
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-hub,07/04/20 00:00:00,07/05/20 00:00:00,1
AmazonS3,PutObject,EU-SAE1-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17880
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-d3js,07/04/20 00:00:00,07/05/20 00:00:00,8
AmazonS3,PutObject,EU-USW2-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17164
AmazonS3,StandardStorage,StorageObjectCount,dmap-test-bucket,07/04/20 00:00:00,07/05/20 00:00:00,1
AmazonS3,PutObject,EU-APS2-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,18020
AmazonS3,StandardStorage,StorageObjectCount,dmap-data-bucket,07/04/20 00:00:00,07/05/20 00:00:00,254
AmazonS3,HeadObject,EU-Requests-Tier2,dmap-prod-sync-stage,07/04/20 00:00:00,07/05/20 00:00:00,16128
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,279745
AmazonS3,CompleteMultipartUpload,EU-USE1-AWS-In-Bytes,dmap-prod-braze,07/04/20 00:00:00,07/05/20 00:00:00,895590
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-cf,07/04/20 00:00:00,07/05/20 00:00:00,7
AmazonS3,ListBucket,EU-Requests-Tier1,dmap-live-dwh-files,07/04/20 00:00:00,07/05/20 00:00:00,271631
AmazonS3,StandardStorage,StorageObjectCount,prod-odl-1,07/04/20 00:00:00,07/05/20 00:00:00,646
AmazonS3,ListBucket,EU-Requests-Tier1,lump-data,07/04/20 00:00:00,07/05/20 00:00:00,84691
AmazonS3,StandardStorage,StorageObjectCount,prod-qa-reports,07/04/20 00:00:00,07/05/20 00:00:00,33
AmazonS3,DeleteObject,EU-Bytes-NoCharge,dmap-prod-cloud-trail|STANDARD,07/04/20 00:00:00,07/05/20 00:00:00,22538105
AmazonS3,StandardStorage,StorageObjectCount,dmap-public-tableau-nlb-logs,07/04/20 00:00:00,07/05/20 00:00:00,4
AmazonS3,DeleteObject,EU-Bytes-NoCharge,dmap-prod-ranger-audit-logs|STANDARD,07/04/20 00:00:00,07/05/20 00:00:00,2874936153
AmazonS3,StandardStorage,StorageObjectCount,edl-live-dwh-files,07/04/20 00:00:00,07/05/20 00:00:00,4
AmazonS3,PutObject,EU-APE1-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17168
AmazonS3,StandardStorage,StorageObjectCount,edl-online-backup,07/04/20 00:00:00,07/05/20 00:00:00,262051
AmazonS3,ListBucket,EU-C3DataTransfer-Out-Bytes,dmap-prod-sync-stage,07/04/20 00:00:00,07/05/20 00:00:00,10006272
AmazonS3,StandardStorage,StorageObjectCount,dmap-sap-omr,07/04/20 00:00:00,07/05/20 00:00:00,4487
AmazonS3,ListBucket,EU-C3DataTransfer-Out-Bytes,lump-data,07/04/20 00:00:00,07/05/20 00:00:00,53694094
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-dwh-files,07/04/20 00:00:00,07/05/20 00:00:00,7132
AmazonS3,PutObject,EU-APN1-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17246
AmazonS3,StandardStorage,StorageObjectCount,dmap-artifacts,07/04/20 00:00:00,07/05/20 00:00:00,129
AmazonS3,PutObject,EU-Requests-Tier1,dmap-public-alb-logs,07/04/20 00:00:00,07/05/20 00:00:00,576
AmazonS3,PutObject,EU-Requests-Tier1,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,2152
AmazonS3,InitiateMultipartUpload,EU-USE1-AWS-Out-Bytes,dmap-prod-braze,07/04/20 00:00:00,07/05/20 00:00:00,3775123
AmazonS3,PutObject,EU-EUW2-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17089
AmazonS3,CompleteMultipartUpload,EU-Requests-Tier1,dmap-prod-braze,07/04/20 00:00:00,07/05/20 00:00:00,6634
AmazonS3,UploadPart,EU-Requests-Tier1,dmap-prod-braze,07/04/20 00:00:00,07/05/20 00:00:00,6634
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,edl-live-dwh-files,07/04/20 00:00:00,07/05/20 00:00:00,3480
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-s3-access-logs,07/04/20 00:00:00,07/05/20 00:00:00,347981827344
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-public,07/04/20 00:00:00,07/05/20 00:00:00,28110154440
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-sap-omr,07/04/20 00:00:00,07/05/20 00:00:00,2089522215408
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-d3js,07/04/20 00:00:00,07/05/20 00:00:00,3191376
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,cf-templates-1q938a0vie91x-eu-west-1,07/04/20 00:00:00,07/05/20 00:00:00,159476616
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-sap-daas,07/04/20 00:00:00,07/05/20 00:00:00,45518236320
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-public-alb-logs,07/04/20 00:00:00,07/05/20 00:00:00,213177414600
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-live-dwh-files,07/04/20 00:00:00,07/05/20 00:00:00,7675619053176
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,test-omr-logs,07/04/20 00:00:00,07/05/20 00:00:00,571142304
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,esmash,07/04/20 00:00:00,07/05/20 00:00:00,3363427992
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-tableau-backup,07/04/20 00:00:00,07/05/20 00:00:00,17398216611384
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,testing-cloudwatch-logs,07/04/20 00:00:00,07/05/20 00:00:00,1356332688
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,prod-seo-auto-reports,07/04/20 00:00:00,07/05/20 00:00:00,18357504
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-grafana,07/04/20 00:00:00,07/05/20 00:00:00,42222264
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,prod-fin-mgmt-report,07/04/20 00:00:00,07/05/20 00:00:00,1384193928
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-wifi-db,07/04/20 00:00:00,07/05/20 00:00:00,904158792
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-public-tableau-nlb-logs,07/04/20 00:00:00,07/05/20 00:00:00,37320
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,114507052512
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,prod-comp-price,07/04/20 00:00:00,07/05/20 00:00:00,31153795752
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-ranger-audit-logs,07/04/20 00:00:00,07/05/20 00:00:00,538042022184
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-data-bucket,07/04/20 00:00:00,07/05/20 00:00:00,98300039880
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-hub,07/04/20 00:00:00,07/05/20 00:00:00,1312598352
AmazonS3,OneZoneIAStorage,EU-TimedStorage-ZIA-ByteHrs,dmap-prod-qliksense-backup,07/04/20 00:00:00,07/05/20 00:00:00,78675689832
AmazonS3,StandardStorage,StorageObjectCount,lump-data,07/04/20 00:00:00,07/05/20 00:00:00,7
AmazonS3,PutObject,EU-APS3-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17217
AmazonS3,StandardStorage,StorageObjectCount,tapro-atg-t1-complete,07/04/20 00:00:00,07/05/20 00:00:00,9986
AmazonS3,PutObject,EU-APN2-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17273
AmazonS3,StandardStorage,StorageObjectCount,prod-seo-auto-reports,07/04/20 00:00:00,07/05/20 00:00:00,16
AmazonS3,DeleteObject,EU-Requests-NoCharge,dmap-prod-cloud-trail|STANDARD,07/04/20 00:00:00,07/05/20 00:00:00,2568
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-sync-stage,07/04/20 00:00:00,07/05/20 00:00:00,12095
AmazonS3,DeleteObject,EU-Requests-NoCharge,dmap-prod-ranger-audit-logs|STANDARD,07/04/20 00:00:00,07/05/20 00:00:00,2
AmazonS3,StandardStorage,StorageObjectCount,qa.ingestion.reports,07/04/20 00:00:00,07/05/20 00:00:00,270
AmazonS3,PutObject,EU-MES1-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17240
AmazonS3,StandardStorage,StorageObjectCount,prod-rds-error-slowquey-logs,07/04/20 00:00:00,07/05/20 00:00:00,2
AmazonS3,PutObject,EU-C3DataTransfer-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,77064352
AmazonS3,StandardStorage,StorageObjectCount,dmap-live-dwh-files,07/04/20 00:00:00,07/05/20 00:00:00,30306
AmazonS3,PutObject,EU-C3DataTransfer-In-Bytes,dmap-sap-daas,07/04/20 00:00:00,07/05/20 00:00:00,16695
AmazonS3,StandardStorage,StorageObjectCount,prod-comp-price,07/04/20 00:00:00,07/05/20 00:00:00,488
AmazonS3,ReadACL,EU-Requests-Tier2,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,365
AmazonS3,StandardStorage,StorageObjectCount,testing-cloudwatch-logs,07/04/20 00:00:00,07/05/20 00:00:00,6954
AmazonS3,PutObject,EU-USE1-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,160881
AmazonS3,StandardStorage,StorageObjectCount,prod-winter-at-tantora-bigquery,07/04/20 00:00:00,07/05/20 00:00:00,2
AmazonS3,GetObject,EU-C3DataTransfer-Out-Bytes,dmap-live-dwh-files,07/04/20 00:00:00,07/05/20 00:00:00,102188852
AmazonS3,StandardStorage,StorageObjectCount,cf-templates-1q938a0vie91x-eu-west-1,07/04/20 00:00:00,07/05/20 00:00:00,346
AmazonS3,PutObject,EU-EUS1-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17213
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-grafana,07/04/20 00:00:00,07/05/20 00:00:00,67
AmazonS3,GetObject,EU-Requests-Tier2,dmap-live-dwh-files,07/04/20 00:00:00,07/05/20 00:00:00,48
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-s3-access-logs,07/04/20 00:00:00,07/05/20 00:00:00,996195
AmazonS3,ListBucket,EU-Requests-Tier1,dmap-prod-sync-stage,07/04/20 00:00:00,07/05/20 00:00:00,12096
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-nifi,07/04/20 00:00:00,07/05/20 00:00:00,41
AmazonS3,UploadPart,EU-USE1-AWS-In-Bytes,dmap-prod-braze,07/04/20 00:00:00,07/05/20 00:00:00,19781592
AmazonS3,StandardStorage,StorageObjectCount,test-omr-logs,07/04/20 00:00:00,07/05/20 00:00:00,13108
AmazonS3,ListBucket,EU-Requests-Tier1,dmap-data-bucket,07/04/20 00:00:00,07/05/20 00:00:00,78118
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-hdp-mysql-dump,07/04/20 00:00:00,07/05/20 00:00:00,220
AmazonS3,PutObject,EU-EUC1-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17218
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod,07/04/20 00:00:00,07/05/20 00:00:00,34
AmazonS3,PutObject,EU-EUN1-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17165
AmazonS3,StandardStorage,StorageObjectCount,dmap-public-alb-logs,07/04/20 00:00:00,07/05/20 00:00:00,262946
AmazonS3,PutObject,EU-EUW3-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17084
AmazonS3,StandardStorage,StorageObjectCount,esmash,07/04/20 00:00:00,07/05/20 00:00:00,213
AmazonS3,PutObject,EU-USE2-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17202
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-sap,07/04/20 00:00:00,07/05/20 00:00:00,49044
AmazonS3,ListBucket,EU-C3DataTransfer-Out-Bytes,dmap-live-dwh-files,07/04/20 00:00:00,07/05/20 00:00:00,98146661886
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-data-warehouse,07/04/20 00:00:00,07/05/20 00:00:00,178280
AmazonS3,ListBucket,EU-C3DataTransfer-Out-Bytes,dmap-data-bucket,07/04/20 00:00:00,07/05/20 00:00:00,7035541434
AmazonS3,StandardStorage,StorageObjectCount,dmap-prod-ranger-audit-logs,07/04/20 00:00:00,07/05/20 00:00:00,16
AmazonS3,InitiateMultipartUpload,EU-Requests-Tier1,dmap-prod-braze,07/04/20 00:00:00,07/05/20 00:00:00,6634
AmazonS3,PutObject,EU-Requests-Tier1,dmap-sap-daas,07/04/20 00:00:00,07/05/20 00:00:00,27
AmazonS3,PutObject,EU-Requests-Tier1,dmap-live-dwh-files,07/04/20 00:00:00,07/05/20 00:00:00,48
AmazonS3,HeadObject,EU-C3DataTransfer-Out-Bytes,dmap-prod-sync-stage,07/04/20 00:00:00,07/05/20 00:00:00,4810752
AmazonS3,PutObject,EU-APS1-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17241
AmazonS3,PutObject,EU-USW1-AWS-In-Bytes,dmap-prod-cloud-trail,07/04/20 00:00:00,07/05/20 00:00:00,17137
AmazonS3,OneZoneIAStorage,StorageObjectCount,dmap-prod-qliksense-backup,07/04/20 00:00:00,07/05/20 00:00:00,1
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,tapro-atg-t1-complete,07/04/20 00:00:00,07/05/20 00:00:00,2082359885256
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-cf,07/04/20 00:00:00,07/05/20 00:00:00,481632
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dataquality.seera.report,07/04/20 00:00:00,07/05/20 00:00:00,1182356328
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-sap,07/04/20 00:00:00,07/05/20 00:00:00,1180243588512
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-braze,07/04/20 00:00:00,07/05/20 00:00:00,39855283320
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,qa.ingestion.reports,07/04/20 00:00:00,07/05/20 00:00:00,1354583496
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,prod-odl-1,07/04/20 00:00:00,07/05/20 00:00:00,5515633315536
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-sync-stage,07/04/20 00:00:00,07/05/20 00:00:00,6048126288
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-test-bucket,07/04/20 00:00:00,07/05/20 00:00:00,37563672
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-data-warehouse,07/04/20 00:00:00,07/05/20 00:00:00,515232530280
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-datascience,07/04/20 00:00:00,07/05/20 00:00:00,173560252464
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-nifi,07/04/20 00:00:00,07/05/20 00:00:00,4861924128
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,prod-qa-reports,07/04/20 00:00:00,07/05/20 00:00:00,64148064
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod-hadoop-backup,07/04/20 00:00:00,07/05/20 00:00:00,30257777780160
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-prod,07/04/20 00:00:00,07/05/20 00:00:00,83644378152
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,prod-rds-error-slowquey-logs,07/04/20 00:00:00,07/05/20 00:00:00,3768
AmazonS3,StandardStorage,EU-TimedStorage-ByteHrs,dmap-artifacts,07/04/20 00:00:00,07/05/20 00:00:00,52813433976
